Race,Division,Gender,Rank Overall,Rank Age Group,Name,Nation,Age Group,Total Time
2025 World Championships,HYROX PRO - Friday,Men,1,1,"Thompson, Harry",ENG,30-34,00:56:40
2025 World Championships,HYROX PRO - Friday,Men,2,1,"Noble, Sean",IRL,25-29,00:57:03
2025 World Championships,HYROX PRO - Friday,Men,3,2,"Van Zeeland, Josh",ENG,25-29,00:57:39
2025 World Championships,HYROX PRO - Friday,Men,4,1,"García Rubio, Luis",ESP,16-24,00:58:28
2025 World Championships,HYROX PRO - Friday,Men,5,2,"Ward, Josh",USA,30-34,00:58:57
2025 World Championships,HYROX PRO - Friday,Men,6,1,"Jackson, Grady",USA,35-39,00:58:58
2025 World Championships,HYROX PRO - Friday,Men,7,3,"Brotherton, Luke",AUS,30-34,00:59:01
2025 World Championships,HYROX PRO - Friday,Men,8,4,"Sánchez Santos, Pablo",ESP,30-34,00:59:02
2025 World Championships,HYROX PRO - Friday,Men,9,3,"Enthoven, Maarten",NED,25-29,00:59:04
2025 World Championships,HYROX PRO - Friday,Men,10,2,"Kumesu-Egri, Christopher",GBR,16-24,00:59:07
2025 World Championships,HYROX PRO - Friday,Men,11,4,"Sanderson, Isaac",CAN,25-29,00:59:14
2025 World Championships,HYROX PRO - Friday,Men,12,5,"Travers, Aaron",IRL,25-29,00:59:20
2025 World Championships,HYROX PRO - Friday,Men,13,6,"Schoonbee, Kyle",RSA,25-29,00:59:34
2025 World Championships,HYROX PRO - Friday,Men,14,5,"Patchitt, Joey",GBR,30-34,00:59:34
2025 World Championships,HYROX PRO - Friday,Men,15,3,"Douglas, Ryan",CAN,16-24,00:59:37
2025 World Championships,HYROX PRO - Friday,Men,16,6,"Perségol, Robin",FRA,30-34,00:59:39
2025 World Championships,HYROX PRO - Friday,Men,17,7,"Garel, Quentin",FRA,25-29,00:59:39
2025 World Championships,HYROX PRO - Friday,Men,18,7,"Dean, Marc",GBR,30-34,00:59:41
2025 World Championships,HYROX PRO - Friday,Men,19,8,"Learn, Cole",CAN,30-34,00:59:45
2025 World Championships,HYROX PRO - Friday,Men,20,9,"Cao, Alan",FRA,30-34,00:59:46
2025 World Championships,HYROX PRO - Friday,Men,21,2,"Woodman, Aaron",IRL,35-39,00:59:52
2025 World Championships,HYROX PRO - Friday,Men,22,4,"Dubost, Thomas",FRA,16-24,01:00:01
2025 World Championships,HYROX PRO - Friday,Men,23,10,"Valentin, Tommy",FRA,30-34,01:00:04
2025 World Championships,HYROX PRO - Friday,Men,24,11,"Heck, Gabriel",USA,30-34,01:00:07
2025 World Championships,HYROX PRO - Friday,Men,25,12,"Osselaer, Louis",BEL,30-34,01:00:11
2025 World Championships,HYROX PRO - Friday,Men,26,3,"Baez Ayala, Benito",GER,35-39,01:00:13
2025 World Championships,HYROX PRO - Friday,Men,27,13,"Stephens, Michael",ENG,30-34,01:00:14
2025 World Championships,HYROX PRO - Friday,Men,28,14,"Alici, Turker",TUR,30-34,01:00:15
